card_token,card_owner_id,card_produced_time,profile_address_country,age_years,used_within_one_month
3e41cd89-792f-40b1-ac0c-21e31d2be725,177752,2018-04-25 06:27:23,GB,51,True
3e635a35-ba17-4930-bbf1-fb900e87c312,1398293,2018-03-08 20:20:13,GB,25,True
3e78896e-1fe4-4fe1-8273-0bf57c75bdf0,1786546,2018-01-24 14:52:00,HU,23,True
3e99498e-2371-4520-8565-d5015afdc399,3290772,2018-03-26 13:28:22,GB,38,True
3eae272e-e527-49e0-bf2b-8dc1ea012cb7,4849137,2018-03-13 18:07:00,NO,20,True
3ee7a4d9-12a9-4c4e-9122-45d964915c08,190015,2018-02-28 10:19:41,GB,31,False
3f131fd8-18e4-4636-bea7-e697cebca507,2043158,2018-02-15 12:51:36,FR,42,True
3f221b02-03d2-47e9-8841-ec509f2a7a78,97888,2018-02-13 17:55:49,GB,44,False
3f27e995-6460-4976-8c40-df37846b353e,145591,2018-03-01 21:05:04,EE,28,True
3f5f3fc0-3265-4415-8a0e-2b02ade4198e,4632139,2018-02-27 11:07:15,GB,36,True
3f606b84-a128-422e-a82d-0ec0b0fad48a,4547090,2018-03-12 15:30:23,DK,22,True
3f63be78-eff1-4cfe-96ef-7daf58d1850b,5171998,2018-04-25 18:42:35,GB,27,True
3f80395e-bfbd-480d-a701-418e58471c45,8918,2018-03-03 18:12:42,GB,28,True
3f96b449-0411-4015-9bf9-593b629d33a0,5703,2018-01-18 19:26:54,GB,33,False
3faf336a-7cd8-42a3-81fe-07b73594bc6d,5032117,2018-04-09 15:38:50,GB,57,True
3fc2bf47-abee-4496-a3e2-38193ffb2d49,362736,2018-03-27 21:13:32,NO,33,True
40051d01-e63d-4527-a9e6-92aa18885715,1757236,2018-03-26 15:18:31,PL,36,True
40781b63-e2ea-46e1-811f-2eab5efde6ad,179429,2018-03-28 11:36:03,CZ,31,True
40a4fece-5b8c-4937-ad52-69d6ef8e77a6,2485929,2018-02-28 19:01:28,DE,52,True
40a89a2a-93e0-4ce5-bb30-0768bd578988,3691988,2018-03-27 09:49:24,DE,38,True
4126ae9a-58ee-4280-8eaf-322f72c4ea2d,1560130,2018-04-04 13:28:47,DK,71,True
417bbf61-2d54-4518-bfe9-6bfda7797c27,3226369,2018-03-01 06:31:01,GB,50,False
41cbd210-67b6-4bac-92b1-22c0a792d29a,2439652,2018-04-19 09:16:43,CH,31,True
420b5ffa-7940-41bc-8b0e-894db309b736,150247,2018-02-23 15:41:00,HU,37,True
4276e10c-693c-4bd9-99e0-4b399281bed7,3895731,2017-12-14 16:26:10,GB,29,True
42a57236-d20b-4d76-83d3-54621ecea327,5234669,2018-04-24 12:48:31,FR,24,True
42ae1691-6916-4b6a-accf-149198af19e0,340363,2018-01-11 14:00:40,GB,33,True
43c3c446-bf96-4873-94d7-570de614233c,4420495,2018-04-14 21:34:10,GB,24,True
43ec1070-d771-41fe-b341-077864bed152,3585852,2018-03-21 05:20:44,NL,33,True
44083bdc-5973-44fe-a70a-24c32fc83475,4803153,2018-03-13 20:30:42,ES,26,True
444bbed1-ba54-4f72-9fd3-761947996a78,91536,2018-04-18 17:33:43,GB,52,True
449b499e-4c3c-4ea8-8a03-1603551edf2e,1019425,2018-03-29 23:48:40,GB,39,True
450226b3-7c76-48fc-b34f-c74bedf7aaa3,3195667,2018-04-20 13:21:30,PL,29,True
461f10e9-4ef5-4ff2-a697-fb02d20032a4,263828,2018-02-07 14:22:16,ES,39,False
465a6ab1-096d-40cb-a3e0-c55e69eaea47,711554,2018-04-18 17:46:39,GB,57,True
4709ac6e-87c9-4636-b0fd-c131c23f8b8e,4924447,2018-04-06 02:42:22,GB,33,True
474d9227-4875-4cd7-9509-73dc3335ae9b,565296,2018-03-13 19:11:20,CH,37,True
47b61090-a548-4ec1-b685-ec1a78148fc9,2944027,2018-03-12 22:24:15,IT,33,True
47dbfd88-658c-4801-96a4-1ecd08c71cd5,91693,2018-01-21 19:27:47,GB,67,True
47ee362a-61eb-49be-8712-6bd70222a2ba,3870838,2018-02-09 12:48:42,GB,22,False
480b82ac-ee32-42c0-8fc1-991cd5b60feb,5141198,2018-04-19 08:22:03,GB,48,True
4857bed6-501b-4664-8c7f-ffabcb11d5cf,954834,2018-02-27 19:46:06,GB,22,True
4865ac39-3a78-407c-a303-f7f77308e3db,3278106,2018-03-06 22:06:15,GB,25,False
487ff04f-4684-42fe-8c4c-094317c93d4d,5058021,2018-04-14 01:06:36,CH,21,True
48bfa4d8-9a23-46db-9c1a-166cac9f329f,4611134,2018-02-12 23:09:07,GB,35,True
48d50de2-6595-4b0e-94b3-ca776f0842ab,4439212,2018-04-18 16:31:43,DE,75,True
4920499b-393d-4a8f-a5e3-89a974df7b33,3439814,2018-03-09 20:22:15,GB,34,False
4926e288-7b69-42d0-9368-618c1d1e96e2,4301007,2018-02-14 08:19:57,NL,60,False
493c09f3-fa73-4ab6-a3e6-731db59f208b,5243274,2018-04-25 12:44:59,GB,38,True
495d1a72-e77c-4c1a-8275-320b51638ed9,3531830,2018-01-30 14:55:24,CZ,33,True
495eb303-27cd-4866-92b3-60b5c4a6fdcc,317093,2018-01-15 11:47:16,GB,50,True
4a2415c8-9877-4cc9-a447-c06cef596fe1,167508,2018-04-21 10:07:14,GB,36,True
4a72ea78-9728-4f03-a9e8-6ec2129e2679,4597644,2018-02-28 11:04:10,GB,32,True
4a8316c0-0238-496f-81ae-b2f53237678a,4673539,2018-03-07 13:09:22,GB,27,True
4b016fd2-cb84-433e-90e6-4a6135dacb2f,3260326,2018-02-09 17:55:26,GB,47,True
4b5d0e97-123a-4a20-b3cb-d85f5408ac7f,2429052,2018-03-16 18:28:28,IT,43,True
4b6125e4-4242-4fb2-998b-97ddcaeb75a4,1375136,2018-03-26 20:25:37,DE,28,True
4b70fd00-4b85-431d-ab8d-553a962c6889,271602,2018-03-07 07:17:30,GB,70,True
4ba2c320-25ec-4e0b-85c0-88e3bc74684f,336392,2018-04-19 16:59:21,DE,38,True
4bafbbd5-5528-4c24-a986-2e52b5f78297,2334911,2018-04-23 09:27:41,GB,36,True
4bfc1155-d1bb-4264-9cc8-0f2d0e911481,3372217,2018-01-29 12:22:24,CH,34,True
4c029044-9688-4314-b121-4391a4f63d79,2341085,2018-03-14 15:03:55,SE,42,True
4c2aa5af-b483-4c06-963b-f2f919776456,4788031,2018-03-24 17:45:54,DE,26,True
4ccc31f2-84d4-4d87-b027-46bcba61b6e1,91076,2018-03-02 09:37:45,GB,69,True
4cdf260b-1ecc-4802-9d8f-6e131deeaa8d,33930,2018-01-11 15:07:03,GB,38,False
4d9ebf63-4ac1-47d1-9d06-bb100c465808,1039190,2018-04-04 08:12:33,GB,31,True
4da514f5-5e3e-4366-84e2-ecb74a6739c7,3781464,2018-03-27 16:47:29,GB,37,True
4da71574-a0a4-45f3-bbe7-aea996719ae0,278970,2018-03-07 13:14:51,HU,38,True
4e1a44cc-efd5-4e03-818c-d4cf9cb6aab3,2265217,2018-01-29 18:04:14,NO,36,True
4e1d0b03-ffd1-475e-bc76-6f2f5b204982,817103,2018-03-15 04:58:59,GB,28,False
4e227380-7ba4-44a4-848c-7a204e775fd8,288147,2018-02-26 12:34:20,AT,29,True
4e3b5f68-6299-4a3f-8337-24dda8ba7294,1487672,2018-04-09 10:16:04,GB,57,True
4e568ed2-f25c-467c-8cf8-503ac4799cc4,4171455,2018-03-21 15:12:47,DE,45,False
4e722d62-9d73-44e3-ac86-87c842a9bf07,59794,2018-02-07 12:35:20,FI,34,False
4e72c770-4549-4071-8935-ba73c299fd81,3316909,2018-03-27 08:52:02,PL,31,True
4e925a39-e1f2-4596-8de6-6fd298417775,2636221,2018-02-06 07:23:46,NL,53,True
4ee72863-b1a2-4778-a992-07ff2b1be401,1931786,2018-04-16 18:23:05,GB,47,True
4f590958-1382-4207-97b8-d235e70b92e7,1080692,2018-03-29 13:29:48,GB,28,True
4f5952f2-0bbb-4302-829c-9a2e5f030abe,1930783,2018-02-23 14:09:28,GB,45,False
4fc3f4f2-46b3-491a-a442-02ec9d7c097e,631967,2018-03-01 14:03:35,GB,36,True
4fd13ecc-8d5f-4aee-8d57-cdb33ad4900a,1389233,2018-03-01 18:36:33,CH,34,True
50612945-312c-4c92-9fc3-2e45b239dcb4,3514369,2018-03-16 08:28:50,GB,32,False
509dac20-1ca1-4a08-94f8-b31f77d8b920,102606,2018-01-18 15:58:17,GB,36,False
50d93db7-122e-4212-94dd-25a8fd4d0601,1073954,2018-02-11 16:38:58,SE,25,True
513b486e-b9e0-4bd7-bb22-22aa70186638,2537075,2018-02-06 15:54:48,GB,35,True
521cc2c4-8873-4a50-960c-be421406d896,331290,2018-01-18 17:23:59,GB,38,True
53122b8a-8bb7-47db-9a68-f58e5fd435f3,4732574,2018-03-08 15:10:46,FR,39,True
53204f18-df16-46aa-b644-63444b55fed7,4945573,2018-03-15 12:17:13,DE,25,True
5361396a-8b5b-4b2f-b819-a7308a5c6491,5037049,2018-04-05 05:11:18,GB,42,True
536a970a-bda2-4860-a116-1fb6d48654e0,4668922,2018-03-24 08:03:15,CH,26,True
53779d94-5404-4c4f-9c1a-1799d6eada32,1331026,2018-03-27 21:23:03,GB,32,True
53ac45b2-824a-42b1-97a0-0863a63574d9,4571589,2018-02-27 10:18:01,ES,53,True
542f6772-cc5b-4748-af61-16dfd6a8e71f,225218,2018-02-02 12:49:19,CZ,42,True
54351c18-6900-44e1-bccc-8fd58e3d48ee,4962652,2018-03-27 11:16:52,HR,27,True
54a5634f-0aab-4b13-8664-5ea5ecee3bef,120052,2018-03-19 20:39:49,HU,35,True
5542b688-acb1-4758-a348-3459010a6fd0,3237027,2018-04-20 15:26:18,GB,75,True
5583c814-c30c-46a7-b497-575d4044db5e,3999006,2018-03-06 23:29:52,FR,24,True
55892e86-145e-42c2-9241-d03622fe95f6,2723764,2018-02-07 14:10:08,GB,39,False
55e07416-bc72-483e-9f55-7c59b9471806,3024622,2018-03-07 16:21:24,DE,42,True
55e93abf-6406-4bf1-8504-9e805099cc36,5091325,2018-04-20 09:13:47,GB,30,True
561c9d38-6b5e-45c4-99f5-27a95346455b,193622,2018-03-28 00:48:55,GB,39,True
56579c83-e2fa-4cb7-a4a7-85680c0a10aa,1518511,2018-04-07 20:55:14,GB,27,True
56b7e6e8-fedd-4911-8141-f4b8f8556695,922411,2018-01-29 16:14:49,GB,30,True
56f44514-25e6-45a2-aac5-a227d3c3e49c,5158400,2018-04-17 12:22:03,GB,55,True
574bec05-104b-481f-a9ef-e75cbf8fe2ce,4866330,2018-03-15 13:13:04,IT,33,False
579c98d9-2653-4b5d-b94f-9331300bfe67,893943,2018-03-27 19:59:32,GB,40,True
57fe82a4-ab4b-4286-8111-1675182d8fe3,4615584,2018-02-12 15:34:15,GB,47,False
585277b1-1b9d-4b0b-82a6-526e94badb2b,4845734,2018-03-16 06:20:33,GB,42,True
5879823b-6a89-4f57-a937-5173163c9770,3907193,2018-02-28 11:07:14,GB,42,True
59173dd5-f8d8-4234-affa-264dabe20a7c,4610531,2018-01-26 13:46:20,GB,24,True
593df553-64d7-4235-8906-27af65d0d737,341763,2018-02-20 10:08:51,GB,26,False
5947843e-1900-448f-ab1f-4400c2a0b258,3503534,2018-03-12 12:48:48,DE,46,True
596772ba-9598-44b9-9ad1-4d9992630ac6,23977,2018-01-09 13:29:52,GB,47,False
59e23d15-3e1f-457e-8e9c-8407a6c699fb,4983650,2018-04-16 13:36:51,CH,36,True
59eb71f4-117e-4a29-930c-3a7dc52358db,4547401,2018-01-18 18:51:52,GB,35,False
5a268acf-ba50-48b7-90e9-b0b52eb62294,1660585,2018-03-10 09:02:37,DK,37,True
5a3a2bd6-c609-4668-a7cc-9b73e350a416,4666859,2018-03-20 20:19:44,GB,37,True
5a75913c-d4ae-4a20-825d-0660088587db,1666111,2018-02-24 11:57:05,FR,73,True
5a80b161-d54d-4af4-80f6-7d2e214aa08a,4173766,2018-02-28 13:51:47,GB,67,False
5ae83186-e1f1-47ca-bab6-67715be0f2d7,273605,2018-03-07 22:44:10,GB,38,True
5b31ca26-7e53-4ec8-883b-7a08103b3263,4973587,2018-03-20 11:11:28,RO,30,True
5bcf660a-2f7f-431b-915e-562b9d3f3bd8,4752854,2018-02-26 16:35:12,GB,60,False
5bdca114-aea8-49c6-998e-f817c0dd2b04,3017807,2018-01-14 00:35:17,GB,34,False
5be3c6ef-b91a-441f-abd5-5cdebc4e1eeb,3448401,2018-02-14 17:10:23,GB,25,True
5c4fbaea-cb4c-4328-9120-f4911e9af564,4849279,2018-04-06 10:00:21,RO,31,True
5d14ec9e-d10b-4cb0-b94b-294625866ab2,28567,2018-02-27 13:35:37,HU,48,True
5e7eacee-f47a-4aff-9602-f7bf61ed7dba,57331,2018-01-29 12:15:59,HU,47,False
5ed88a59-183d-4235-8f85-29ca23a147d7,2519091,2017-10-26 13:36:26,EE,28,False
5eed6878-080a-45bd-a5d9-cfe611783b22,833933,2018-02-15 13:52:00,IE,31,True
5ef8cad0-6d32-442f-8631-abd168e7d442,2225807,2018-02-27 13:04:01,PT,26,True
5f3c357c-7c62-42b1-9237-5f1ca17bdb19,1073821,2018-02-02 16:55:08,HU,27,True
5f3f1edd-71b5-4bad-8efd-77777cfdab37,2621009,2018-03-27 09:29:03,PT,38,True
5f902aaf-d2fe-4563-9c64-521f8347ff06,3912333,2018-03-07 14:18:11,NL,27,True
5fa5b0f7-0835-4fe8-8276-f81ff2bae178,4463888,2018-04-04 19:55:31,GB,35,True
5fc5088a-95ad-4940-9c45-2f94c086e19b,3760360,2018-02-09 13:44:10,GB,40,False
5ffc37b6-5d95-4c9b-9cf5-f526fcced349,1740849,2018-04-12 14:47:29,GB,40,True
603bccb4-8e8e-4eae-9bac-5b58af462983,1256683,2018-03-22 19:11:56,DE,26,True
60655f4f-236e-4931-b282-8be435040bdd,4379705,2018-02-09 14:10:24,GB,25,True
60cb5e77-e73c-49b4-8112-2e1d0b0239f5,983187,2018-04-15 14:15:16,HU,31,True
6147aea5-f281-42cf-964e-77f82e19268e,4920637,2018-03-27 11:28:04,DE,31,True
61a481ba-48a4-417b-b547-d0de82b629fa,2298375,2018-03-28 01:03:03,PT,43,True
61ca02e0-cbfb-42f6-b69e-da9e906593bf,2836353,2018-03-17 12:35:00,CZ,24,True
623d0d2e-8d81-4f29-9b68-9426ef0a6a2b,3736509,2018-02-02 16:49:15,GB,43,False
6260eff7-d2b6-4ba1-b0a4-68ff7d65e801,304023,2018-04-05 15:28:37,GB,38,True
628da34a-b1ec-4aa6-8105-f17f0769f18a,4846312,2018-03-15 11:05:33,NL,26,True
630dca36-0557-4e8e-bb0c-96fdd8191a5b,2290061,2018-04-06 07:59:47,DE,26,True
63221deb-6e47-49b8-834f-73bd5b20652d,3886312,2018-03-13 19:29:52,DK,33,True
6378b95d-fc70-432f-93d0-e490ff43f8f7,4384430,2018-03-13 15:52:55,PT,35,False
638ccc85-3a0f-41b2-8af0-67dd145e7f7f,4033623,2018-04-05 15:45:14,IE,25,True
63924c83-fc63-409b-b3cb-8b3bff263c6b,2555589,2018-02-03 19:37:18,HU,30,False
63f07569-e572-4cf2-9895-9b3460c2e6d0,732188,2018-02-06 18:59:23,IT,21,True
63f93300-50c1-4cca-b51b-fa891df961a8,838422,2018-02-07 17:27:54,GB,28,True
63fda788-1bf9-4baf-98b3-357ea962089d,4280111,2018-03-17 05:59:13,GB,41,False
64370c4e-83ed-4c0b-b261-d1bc81a514ac,2229358,2018-03-22 17:19:58,HU,36,True
645b7188-27ca-4f18-b7db-bf9a7af5606a,396911,2018-02-28 20:28:50,CZ,36,False
64afb8ca-29e7-4be6-9ed4-145701e46f32,1756182,2018-04-05 19:54:48,GB,26,True
654dce3d-14e9-46fb-837d-29ec3509395c,1930640,2018-01-29 12:45:46,GB,34,True
655115d1-9e8c-4e44-b792-2e25d386c15b,1395930,2018-02-02 14:44:45,HU,25,False
65a124c6-77f7-4f6d-9207-47eeb7199752,1280178,2018-03-07 00:49:18,GB,47,True
65fa199c-d6fe-43fb-9fa7-205a681b645d,2422461,2018-02-12 23:26:12,DE,25,False
66365ab4-7d53-406f-9237-33d59b2b62b2,79973,2018-01-18 23:56:20,GB,41,False
664fb642-e8a5-400f-bccd-8a8b9853d407,1392434,2018-02-23 21:56:01,FR,29,True
6650ebbe-5a09-422e-994f-4d61418f4523,809189,2018-02-02 13:04:21,CH,25,True
6664aa28-357f-4026-8864-ffe368c8cec0,2398480,2018-04-16 14:29:21,GB,27,True
66bee82e-77bc-448f-a440-ec3524aae560,920275,2018-03-21 14:46:03,GB,36,True
66f09f85-d63f-471c-bfe3-e43d904b4f9d,1808918,2018-03-26 08:33:26,GB,32,True
67091cd3-6ae1-4692-b275-43cd154a38e9,1449504,2018-02-08 10:33:55,CZ,41,False
6752645d-bb6c-4d7c-9d19-fc29be469877,4936361,2018-03-27 13:22:14,CH,31,True
67698c47-7b80-4ea4-b361-4299d75385a9,4634289,2018-03-07 17:36:03,DE,20,True
6800585d-7df1-46d6-98d5-5bc05f3e6db8,7162,2018-01-18 21:54:10,GB,40,False
6805474c-1aa7-44d9-8110-6545a524880c,4735097,2018-04-14 13:56:23,DE,59,True
681c7e7b-5562-4dbb-94a1-a4cdb6549e58,3896181,2018-03-06 15:15:31,GB,48,False
68aa0821-e937-401d-a972-8175a929ceb4,1297658,2018-02-09 12:50:09,IT,27,False
68b06160-d719-4ed4-ad23-a2613da1f15d,3240752,2018-03-08 12:38:16,GB,30,True
68c19d78-0308-4e54-8534-cccbdabec3d6,4318370,2018-03-14 07:32:35,HU,43,True
68fbfcc2-09b7-44a7-9bc2-db36cc7c69a7,3356752,2018-02-28 04:23:32,NL,46,False
691dca23-8229-43c0-920b-282a9dc94fc2,7325,2018-01-18 18:25:41,GB,44,True
69314efd-2369-4f27-8218-f2542e791bfd,3008828,2018-02-22 22:33:03,GB,43,False
69342122-06c6-4234-a17f-0fca76d25093,34466,2018-02-02 14:25:11,GB,63,False
69929d1f-c52c-4aff-b62f-528380fd3330,155776,2018-01-18 21:20:15,GB,27,False
6999b0a8-cf99-450a-bc12-6be9591854ef,3343809,2018-02-06 19:53:11,DE,28,True
69f7049e-8798-4251-827a-3f1ce1609414,4946300,2018-03-15 16:35:00,GB,59,True
6a89e973-1872-463d-8300-d4823068f6f5,1245419,2018-01-18 18:43:30,GB,47,False
6ab8559d-98a4-402d-9409-c3049dcee75d,3304286,2017-10-22 17:13:09,EE,32,False
6ad83c39-325f-4702-9275-b1583058fc97,1628838,2018-01-29 12:16:02,IT,36,True
6ae67e14-e02a-48f0-afef-4c8c8aa98c9b,878038,2018-03-27 07:45:03,NL,33,True
6afc8dff-3463-49ea-93dc-329d6958c27e,3397820,2018-04-05 15:57:42,SE,25,True
6b43e514-9aa7-44e6-83d7-b6c720eda4e8,3427431,2018-02-06 11:38:42,ES,54,True
6b50fa0c-8234-42d6-b7ce-bf92a3711366,3280937,2018-02-02 21:37:03,EE,26,True
6bc5f512-ea6c-4ecd-a4fd-602dfadf7c5f,2221102,2018-02-02 14:01:45,HU,22,True
6bf5a280-fe33-42c6-b6ba-62723e9b2d98,90942,2018-01-23 09:53:53,GB,63,True
6c23f89f-7c49-4b59-9a12-9175e2f02a5d,4523778,2018-04-18 15:22:45,AT,40,True
6c83eb51-6d30-4d93-bd60-0ab1f655f26b,1659091,2018-03-27 09:45:33,RO,29,True
6cc39073-a7f0-4219-b687-5c51292d8d1c,3020613,2018-04-16 12:47:34,GB,34,True
6d2a77bf-100b-4d8a-b94b-8d23a7374e23,2604144,2018-03-17 12:06:41,GB,33,True
6d6efb66-7b9f-4da0-90e5-933c0c7cf7a9,1537,2018-01-11 17:00:05,GB,60,True
6de02dfe-8113-4392-8b76-eedddf375aca,4707718,2018-03-07 23:55:01,GB,25,True
6e0b9627-4d64-44cf-a133-41415f831713,63448,2018-02-24 15:02:09,GB,38,True
6ee3f00c-c80b-4713-9425-5cfd4455d42b,3308146,2018-02-06 15:34:03,GB,28,True
6f57019f-0690-494f-9d9a-382d74770a1d,859818,2018-03-07 23:56:53,GB,38,True
6f6d0cf2-8439-4c8a-bf1a-92d2a33582fc,3776517,2018-01-29 14:44:11,PT,31,True
6fc2a097-de37-461a-abc8-d855e86db62b,1385640,2018-02-11 11:00:55,CH,49,True
6fd41bd9-6e46-468d-aa12-696f1fd240c0,1472360,2018-03-26 13:32:18,CH,51,False
6fead89e-aaac-4ed7-93d5-ac315c136d06,4894179,2018-03-13 15:20:09,HU,43,True
6feecca5-204f-4a14-95e1-427441e4196d,3264900,2018-03-15 20:31:31,HU,38,True
702a547f-c0f1-474a-b349-f451c7914fd8,105878,2018-01-18 22:43:46,GB,44,True
707d7034-10b9-45a7-b7d7-f985b385b551,4208396,2018-02-03 21:11:13,GB,32,True
7098f3fb-3283-4dd0-824d-ee78354bf03b,4163,2018-01-09 13:55:45,GB,35,True
70e22b98-ad9b-4ab5-9bc7-57e9cfc48b79,929239,2018-04-11 10:06:53,DE,64,True
70e2e41a-cbc9-4a4c-9cd0-6dfbf8017b46,103820,2018-01-26 16:17:24,GB,54,True
718daf0b-4914-48fd-b7ce-f30fe108add1,141676,2018-01-11 13:53:52,GB,39,True
718f9d6b-f07a-4ca5-987f-798268a0ee35,2923853,2018-02-08 02:28:15,ES,49,False
7235502e-438a-42da-8d3a-e2105e7a0260,4854748,2018-04-07 17:41:04,DE,38,True
7236a09f-1574-4e6e-9074-3ac062e59581,667333,2018-02-14 18:47:18,IE,30,True
7284361e-7935-4257-a998-615a4698fa84,682168,2018-03-17 20:10:57,ES,60,True
72c0365b-9228-4e3e-83c4-ffbf0e3203de,3574728,2018-02-10 10:58:39,GB,63,True
72c0938a-2d5d-40f5-a35b-1858236eea13,669966,2018-02-25 05:22:52,NL,44,False
746acd28-c69b-4c71-9203-fcf5aabbebb9,3866895,2018-03-10 18:10:05,GB,52,True
746ee9fa-50c7-4fe8-bdaf-d99ec6d86271,4626077,2018-04-13 08:52:55,IE,31,True
74ad7724-f375-4972-bd4a-a133aa854bec,5011842,2018-04-14 07:43:31,GB,48,True
75e5548f-9eec-4ad8-b859-e518063da11a,1687882,2018-02-21 08:46:11,FI,28,True
7650d737-6c85-4043-843b-bba312811d93,1124759,2018-01-11 14:30:48,GB,45,False
76b94eca-3425-4e62-85e0-9f4d4acdf7ee,4384129,2018-04-15 20:14:50,GB,30,True
76cded3d-d7a3-4787-b65f-0c356af7bd6e,864625,2018-02-17 07:48:04,GB,32,True
76fff536-7523-4d08-b778-ff6625c8b295,2464058,2018-03-26 13:37:26,CH,38,True
770e6010-0243-41aa-8a27-cef02d0bdc5a,2156054,2018-04-19 15:23:00,DE,51,True
7713e0b0-ffbe-4c03-b3f8-7efdec685b74,1170050,2018-02-02 14:27:51,ES,36,True
77505548-40f3-44d9-9878-760b07c8aa31,5182333,2018-04-25 15:45:36,GB,23,True
7752e419-83e1-42ef-a255-42f4635af7f8,225344,2017-10-20 08:07:36,EE,29,False
77c56565-e155-488f-a7ac-b0cc07bbf44a,4969552,2018-04-04 12:56:58,GB,28,True
7876e47b-0e78-43ec-aacf-be54840b3f2f,1255762,2018-03-23 04:48:07,DE,40,True
78fe891e-a02e-47c8-bb94-87a4609e60a4,3272312,2018-04-07 15:33:11,GB,33,True
79071349-baeb-42f1-a8a5-58e8c230c389,5006905,2018-04-15 12:43:22,GB,52,True
79209fbf-2d60-484c-ae09-4622b968c62d,4666672,2018-03-13 15:55:47,GB,30,False
7944f1cc-b5f4-4fa7-af79-1e8e71acc9d5,4773232,2018-02-28 17:38:10,GB,29,False
79d9572a-bb6e-42e9-ba1d-6f40d787c5cd,2653092,2018-03-10 13:26:36,AT,30,True
79e61cc5-10f5-4d80-9d4b-aba46b66d0c4,4945338,2018-03-23 14:30:30,GB,57,True
79f77705-1d20-4e19-b687-a39660e35805,1333597,2018-04-18 15:33:31,DE,25,True
7a1a277c-520e-4d26-bcd3-ef87d6f92976,3097829,2018-02-27 09:39:45,NO,31,False
7a4092e6-69d1-4989-8070-248f761593db,2112850,2018-02-09 17:35:20,CZ,60,True
7a57f216-1f4c-429b-9176-389847bedd02,532340,2018-01-14 21:33:41,GB,36,True
7ab914bf-cc1a-46e1-acc3-e47e458e82cf,1242555,2018-03-03 18:39:22,SE,40,True
7ac52161-214d-4b55-aecf-cda7c3c3e502,195042,2018-01-18 17:52:03,GB,36,False
7b018270-2bcb-41c2-a951-573dccd866f2,119395,2018-01-18 21:17:46,GB,44,True
7b760a82-4bd2-45f0-90f2-0657e78ebdf0,4934878,2018-03-13 15:31:11,GB,31,True
7b7b49a4-8a30-419d-b0c0-50c5952f4cd7,5123303,2018-04-16 10:33:24,GB,31,True
7b8e9bbe-d129-4b66-92e0-401a7abc402c,2382513,2018-03-26 20:01:35,HU,40,True
7b9ecb35-3100-48ef-bca6-8212fe33c90e,2162976,2018-02-09 12:24:38,SE,37,False
7ba74cb5-b58c-48b1-beac-ef23535eed21,2246775,2018-03-13 18:32:12,ES,45,True
7bab70c6-42f1-4991-9183-e7e4540815aa,455002,2018-02-09 13:15:14,GB,39,True
7be8f6af-0722-4476-af8b-b6c19cc2c607,57484,2018-03-23 14:38:19,DE,53,True
7c773d06-83a3-4666-bcc2-ec76afcb05cc,2714096,2018-04-12 19:36:43,FR,24,True
