card_token,card_owner_id,card_produced_time,profile_address_country,age_years,used_within_one_month
7c77aee0-6734-48b3-a6eb-fb055db2610b,3572116,2018-01-29 15:03:36,IT,30,False
7c8b79e0-ac54-4f0e-9718-f503b07d6dbd,1659170,2018-01-26 15:13:33,EE,23,True
7cb648e8-0357-4729-b816-304de808d511,1285031,2018-02-08 21:35:59,GB,34,True
7cc96467-eacf-4fea-959a-e53782404d2e,83934,2018-03-20 21:44:42,CH,53,True
7cd90f8b-548f-4a4d-8469-dcd03fcf5b8a,2152667,2018-02-08 10:33:48,EE,39,True
7d27b373-1a00-44fc-ae4f-92387f97d9b3,4043050,2018-02-09 14:01:11,GB,48,True
7d5cf8ea-29d9-4876-8002-24866a657708,1202783,2018-02-05 17:01:21,NO,23,True
7d673c4a-3963-4b0c-a713-d8779b45b72a,3357344,2018-03-09 17:45:06,NL,35,True
7dbbed4c-7ebd-4366-bc2c-6862dbae0efc,3868440,2018-02-01 18:55:39,GB,42,True
7de29e55-175f-440c-b0d7-a4478260b1bc,30881,2018-01-11 11:30:15,GB,36,False
7e1c9102-6f53-44e7-a366-291954292d7a,1017929,2018-02-12 16:21:05,GB,31,True
7e2c6a79-90f0-4295-828c-43457c7531bf,3971959,2018-03-10 19:38:29,FR,36,True
7e619dfc-e8f2-4347-94d2-c5b16a712ce9,3372002,2018-04-16 17:39:06,ES,57,True
7e76d9f6-67cc-467a-8430-4d791ccdeab1,12260,2018-01-09 20:43:17,GB,63,True
7f05bc51-a140-4ffc-8d88-91d5dd628394,22741,2018-03-16 13:45:15,GB,33,True
7f7060e3-4f3c-4e55-9a5d-1fec52771e4a,5015973,2018-04-06 14:41:36,IT,27,True
8051f5d2-8d6d-4750-b2c6-ea6df72ec8a6,1040023,2018-03-26 15:02:55,SE,34,True
80637161-74cc-402f-9da1-6cb14be58016,4970421,2018-03-28 18:49:40,GB,40,True
80e80aa1-c6a7-4f2e-a92c-39455ac4db74,5007787,2018-03-27 17:44:26,CH,31,True
80ebe763-7da6-4f28-bdaa-105bb6eb9704,1316075,2018-03-16 07:49:57,GB,43,True
81261a11-617b-4edc-9cde-9034d3ae885c,5074276,2018-04-04 18:40:41,DK,48,True
8129776e-a078-4727-b461-0c6ab20ec9a7,2697940,2018-04-16 14:33:33,NL,24,True
813b7592-c631-4a94-a4e0-b8f6820c5c08,4660431,2018-03-26 13:32:01,GB,37,True
81501250-7b74-4f71-8acd-f1258b7d8708,3407743,2018-02-28 11:49:15,NL,27,False
8165d81c-13dd-4d34-98c8-4b9d98b0ebc7,327652,2018-03-11 07:49:19,CH,41,True
8175026f-c61c-4722-a456-634a441e6d24,978490,2018-04-25 08:43:44,GB,25,True
817c9922-1028-469d-9082-0df5ebd410f5,2014084,2018-02-12 10:17:42,GB,30,True
81fb5ce0-9060-496c-91c2-9c3fca78aaa7,65205,2018-03-09 14:13:56,SE,26,True
824e1fc2-3110-4818-a770-720d2c72698d,4607392,2018-03-16 14:42:21,NL,25,True
82668c85-c2fc-4856-ad32-88cd67637e1b,4863765,2018-03-16 13:39:34,FR,29,True
8272963a-c311-4577-b823-9404876a755a,4008776,2018-04-25 11:51:56,GB,46,True
82735e3f-5784-4bfa-a69d-987fcbb4e1a7,1631578,2018-04-10 21:04:15,DE,33,True
827bd4af-f301-4773-9fc2-f1e1bf12af48,3240776,2018-03-12 18:49:19,GB,25,True
827fdcfe-2a4f-4516-8d2b-435fa3d8de47,3749671,2018-03-06 15:17:51,DE,25,True
82887499-c856-4255-9a81-ace104975b94,4795705,2018-03-26 13:47:57,DK,24,True
82d12702-1bd4-4306-8f2b-552c361ed24b,114144,2018-01-18 21:23:50,GB,53,False
830801db-b566-4cc9-9af0-2a80d5665906,4805766,2018-03-06 15:14:56,DE,37,True
830a869b-8139-4f10-be7d-45fa9edb0c23,692622,2018-03-27 10:09:42,GB,30,False
83b52769-f36a-445c-8463-4d0f83ffef9a,4833572,2018-03-10 10:48:09,GB,44,True
83cd69a1-64e5-4526-aa7d-3e423ccedfe9,273062,2017-10-20 06:49:58,EE,34,False
843c5e93-9271-4989-be63-575e6bc8f30b,4998207,2018-03-27 10:24:34,NL,18,True
844f3781-c396-4aa1-9e2d-b50be00a7b98,653251,2018-02-08 12:19:08,GB,39,False
844f731b-1d8f-4f00-a296-cf0683ccbb32,3412812,2018-02-08 16:12:59,GB,27,True
84a94885-a41a-47cc-aeab-4130f085c495,3454270,2018-03-25 13:56:13,CZ,24,True
84de8748-e61d-4ad2-b1ff-312e96c76558,2483456,2018-03-20 10:07:05,GB,48,True
84ea1eec-4afe-47a2-8aaa-dab7744638bc,428822,2018-01-26 17:50:33,EE,39,False
85517a0e-f1c0-4c0d-b379-1269e9259075,3160752,2018-03-26 16:48:27,IE,25,True
85598820-7586-4a80-bf05-e3e22651bf8a,557178,2018-02-21 10:37:50,GB,58,True
85648f45-8acf-426f-be3c-d43b9682084b,1937434,2018-02-07 12:39:23,FR,28,True
85bc0b2e-a14c-4e7c-9d97-5c6453d1e393,3237712,2018-02-08 17:17:32,GB,44,True
862c5823-5b24-48d5-a05c-aaca374754dc,4001873,2018-02-23 21:53:45,GB,33,True
8654f768-8eee-4e05-8a4c-e8dfa7533f61,111622,2018-01-22 07:51:56,GB,43,False
8656fce2-052c-4c5c-a351-aaef725c7bc4,4748507,2018-03-27 09:57:50,NL,45,True
8682c81a-3514-46c1-9920-cbba1883dac1,4953908,2018-04-21 13:55:14,PT,51,True
8697ffa1-9bba-4ccd-a0a2-a556f5477353,1382215,2018-02-17 01:00:29,GB,35,True
86e32341-8716-4481-8a92-ba03ce52ccaa,2588991,2018-02-09 16:20:42,GB,26,True
86f91e27-ac5d-4812-a1f0-aa502eeb6167,1621930,2018-02-14 22:27:59,GB,26,True
8709c7c8-a45d-422d-bf64-6941c7e23e77,144056,2018-01-21 11:19:50,GB,62,False
870ce74d-0c51-4e1f-8900-5b73b590e947,3900566,2018-03-10 00:37:31,GB,33,True
873e376a-f2d4-4848-82ed-9223e29f08de,4889937,2018-03-13 15:41:42,GB,47,True
874a0743-761e-45e8-a723-42a2a2d9442c,2392969,2018-03-09 16:29:47,GB,45,True
87fc7620-da3e-47a7-9abc-9400e50ef5e3,4554069,2018-03-19 11:47:46,GB,29,True
88168ef1-cfa7-40e9-8eb1-05d489e683a9,2000265,2018-04-11 22:27:23,ES,25,True
888fa646-eeb5-468f-bb8d-1d01b9f6fd1b,4979689,2018-04-16 12:25:58,NL,38,True
888fddfc-0f67-4d09-95bc-2de64b53e67a,3115651,2018-03-08 20:45:51,GB,52,True
8917a3d8-8371-43c2-bd4a-895dbcfd0d85,757202,2018-03-08 09:47:57,ES,44,True
8932c9ac-426f-4b80-a82c-0b3fcf236e52,102143,2018-01-09 13:22:27,GB,66,True
89371c9e-246e-4c01-b109-5078984b112c,1372883,2018-03-09 16:50:09,GB,54,True
89b2d7ab-47fc-431a-86e0-1c8d2a2dbe1b,4202256,2018-02-08 22:07:46,GB,30,True
8a961bb0-f557-4c9d-b653-4af8a3252e1c,4908452,2018-04-16 15:14:23,CH,22,True
8b0c3bc8-8080-40bf-b80d-a8ea6faf32e2,183755,2018-02-06 10:06:10,GB,42,False
8b2e7335-5df2-407f-b445-cd2c993a50b7,1017739,2018-03-22 14:20:54,NO,31,False
8b56a9ba-6034-420c-84db-71974bb5a4e6,221855,2018-01-18 16:52:55,SE,43,False
8bd7a7fc-6f8e-404a-89b0-ed8081c20709,18924,2018-01-18 17:24:26,GB,56,False
8c0b0603-12a6-47b5-82fa-3ffa87a0b88c,44890,2018-01-11 13:59:42,GB,31,True
8c1205ff-71a0-4b96-98b0-ba70374e25cf,3397793,2018-02-08 15:33:45,GB,21,True
8c4380bd-4937-4934-89ce-8eb925b36bc1,3457277,2018-01-18 16:56:05,GB,38,True
8c43824c-d993-4423-9f03-6fdbe0de08a5,3715463,2018-03-26 14:06:00,GB,51,True
8cbc8280-bb7f-40da-9294-d8b490ae904e,3502483,2018-04-10 21:47:23,NL,25,True
8cf528a9-24eb-438a-a814-f94e90b6acb2,3428945,2018-01-29 13:01:06,ES,39,False
8d192c45-5e92-4642-959e-bba1d95ed638,41578,2018-02-01 08:20:05,GB,27,True
8dc45b9a-4bfc-4d50-b3d0-6c2b327a4565,1518221,2018-04-18 15:17:44,IE,29,True
8df40161-6e1c-4548-b99e-dfbf15d69a69,782941,2018-02-24 12:13:46,GB,35,False
8e1b60ce-e717-40d0-b9ce-81209b2ddcf4,372077,2018-02-13 08:35:24,GB,31,True
8e543f27-9c34-4bbf-87f2-a796f966c67b,3410182,2018-03-07 13:21:05,ES,45,True
8e59941a-a392-4600-9f83-59d76b7e249a,1821942,2018-03-22 15:44:50,EE,46,False
8e8a112b-ac14-4a20-8deb-39e0965a0c45,169236,2018-01-26 18:49:08,EE,30,True
8e9cdbc8-830a-40f1-a3aa-4658356221c5,26683,2018-01-29 08:31:38,EE,29,True
8ebda6ce-df1c-49cf-8a20-fae7cf3d03d8,402156,2018-03-01 16:18:17,GB,36,True
8fdc8367-1f31-4ebc-82d6-b18b1137d9ea,4543576,2018-02-08 18:59:08,FR,56,False
900e6201-4be0-43a4-8431-ec430ed90163,1803580,2018-03-08 13:45:45,MT,28,True
90a7e24c-6132-490a-9f58-62985c758c16,177489,2018-02-06 19:53:51,HU,37,False
90c4bc97-3e50-4113-bad9-0d714c21f3ba,3133886,2018-04-25 11:57:24,GB,48,True
9171d0f6-3160-451f-a0c9-9e5d45d4ea38,4096989,2018-02-22 12:22:12,GB,44,False
91833906-6d49-4e59-80b5-eefdeb8dc338,4214923,2018-03-14 09:13:08,ES,45,True
91e147ad-56c9-4a1d-9d85-754bbe994a96,1266679,2018-01-11 14:13:53,GB,42,True
9246ab6e-8e73-4ec9-b816-06fac6c1adbb,1902737,2018-01-18 18:13:09,GB,34,True
92607786-dd03-4c8c-abac-34e5036a1a48,4557186,2018-02-05 15:51:21,NL,42,True
9299a68e-867c-4bb3-8ea0-fac7e74d348f,1882006,2018-02-27 14:09:20,GB,30,True
92ddb639-e994-4b37-a671-99b45c9fa704,129061,2018-03-26 13:35:17,FR,28,True
9304a4a0-4362-44d2-9b40-1598d5fb9017,1733141,2018-04-12 17:32:22,SE,35,True
93b68964-f881-4315-85db-daffc510eda2,404705,2018-02-12 15:33:47,DK,47,True
94864ce1-26d4-4d8e-8304-61d499fa78c0,641075,2018-04-18 15:32:40,GB,27,True
94d138d2-88db-4594-a706-4d80dde6ed8e,2364019,2018-03-04 21:39:25,CH,42,False
95babba6-0864-4a21-b85c-7e10bdc14ffa,4922511,2018-03-26 18:10:02,PL,39,True
962229ef-e8b0-4a58-b7d1-e5d3d56a9879,1022091,2018-01-29 12:46:28,DE,44,True
96a6b41a-865f-4ffe-9533-225ff631ffa6,565512,2018-03-04 09:58:55,GB,33,True
96b951ca-2df0-4554-8fae-e6352e4f2d02,4547789,2018-03-28 16:26:44,PL,38,True
96d147b7-e4bb-46ab-84d5-659a4597bfe6,108071,2018-01-25 07:57:18,EE,27,True
96e7994e-eb8c-4fd0-852c-ef5d87529f4c,2039799,2018-02-14 17:09:02,DE,35,False
974f9c10-ebf5-4e8c-994e-63fca8abe266,4818262,2018-02-27 12:58:14,CH,30,True
976ae12b-1efe-42f7-a3e9-556d1ea6c96a,156518,2018-02-06 08:55:35,DE,33,True
97d036b4-ae5e-4cdb-9940-4fa2472665a8,1115974,2018-03-27 11:52:40,MT,35,True
983c6de6-d1f5-4227-bb2c-12dcb737db31,672802,2018-03-07 16:56:31,GB,37,True
9855760e-7ff1-43ce-861a-822e8d96e570,981579,2018-02-22 20:18:09,NL,38,False
9863cc43-fac0-4c34-be9f-4be295fbe728,67925,2018-01-21 17:16:27,GB,36,True
98f72deb-7de2-4e6b-9906-8e9502f56a9b,1229590,2018-03-07 21:42:20,DE,45,True
991b1fff-64c7-4985-96e5-ebb715efbda9,26633,2018-01-30 14:34:31,HU,31,True
9970d523-2283-4e21-ba80-95f5591ae91c,4006274,2018-04-04 08:05:06,CH,24,True
99a2a7f7-8aaa-4f36-b7b0-cf16eed86f75,326643,2018-03-27 16:55:09,DE,27,True
9a50c907-8f66-4e40-875e-3702767e80a4,3793230,2018-03-26 17:30:07,ES,52,True
9affd8bc-58be-4bb2-a594-c68c74d234fa,2993163,2018-03-07 21:17:13,IE,25,False
9b13c71c-502a-4f37-b423-677e375e1f83,2555409,2017-10-24 06:54:16,HU,27,False
9b329e03-eb1d-4194-a672-f708a44742c4,1147381,2018-01-11 14:27:26,GB,32,False
9bfdd149-458e-4029-84f9-d8a0ea9cb0cb,3075121,2018-03-14 12:47:11,GB,56,True
9cae301e-68c3-4968-89d2-96c51cd1610c,2928686,2018-04-17 07:35:57,MT,73,True
9cd22700-f878-482a-9fcc-28a473d8dff6,640717,2018-02-15 16:27:26,GB,33,True
9d04a5e2-68a4-4382-b90c-e8223c4ba7f6,3814996,2018-03-07 14:57:42,IE,42,True
9d1db2b5-c4b7-4c84-befc-42b526575de0,2527131,2018-03-06 15:41:23,FR,32,False
9d3deacd-f5b1-424b-82ee-ae06f4c933f4,1439717,2018-02-09 12:50:13,FR,29,False
9d528850-1015-47e1-828d-de4ffbf99d0f,2823487,2018-02-07 12:34:42,GB,26,True
9d5c62ba-2773-48d6-b155-80deb829411b,4719727,2018-03-14 07:08:00,RO,25,True
9db3c849-010d-4c89-8546-2feba886e0d9,1930825,2018-03-28 10:07:19,GB,50,True
9dd96a03-3f56-4c3b-bee3-f93565dffa93,4806254,2018-03-16 14:54:55,SE,45,True
9df566f2-0d9b-46c1-a84f-547bd2e914fc,906847,2018-02-21 07:13:22,EE,33,True
9dfd63c3-07c3-4b00-882b-426978546c86,2338901,2018-03-01 13:30:13,GB,47,True
9e023457-f421-4cca-b67b-183fa75f419b,942914,2018-04-12 01:21:03,GB,40,True
9e447ed5-0020-46fc-a126-9b90d397d7be,1140804,2018-02-06 18:19:16,GB,40,True
9e7d1775-05f9-44ef-932d-5957be366520,3090965,2018-03-20 15:38:27,GB,64,True
9e94c842-1dbc-4861-8034-d8fee47e3654,4750485,2018-02-23 15:49:43,GB,38,False
9ebeb56e-8b1a-4616-8ef7-a53265f7408a,4946168,2018-04-16 16:23:50,GB,54,True
9ef95865-e7d4-4177-952e-94947a5e61c0,3538658,2018-04-25 18:53:33,GB,35,True
9f06b5e6-fef0-490b-9e12-0b9d02631dbd,4487417,2018-01-21 03:22:18,GB,28,True
9f128b6a-1bd5-4585-895f-6f57e91b2d8f,4489097,2018-01-29 18:29:57,IT,31,True
9f45e622-9b52-4b3e-95ab-66ebf34a42ee,1838440,2018-03-26 22:19:58,DE,28,True
9f64f4b4-fb49-4e0a-aa1e-898d4acac3f2,65624,2018-01-29 06:55:57,GB,31,True
9fc2e12c-227a-4088-855d-a74d1a02dd84,4685831,2018-03-14 14:50:57,NL,44,True
9fe2ea60-62a1-4512-8dd4-5b7f85552511,1568331,2018-02-23 16:14:43,ES,36,True
a03aa7c2-6022-4d69-a710-b3c0475ac83a,91389,2018-01-21 20:37:46,GB,51,False
a0b48644-9b9c-444e-9ff8-aa0e09ee238f,147905,2018-03-05 18:25:26,ES,45,False
a0b89157-6915-4d1c-8abf-761880a0bc1e,161358,2018-01-11 14:27:35,GB,41,False
a11934ca-804e-459b-aef5-8168c91b6d33,56342,2018-01-29 07:11:55,EE,28,True
a195f749-9bff-4229-ba01-1d5b4fa38e11,1246722,2018-03-13 15:31:14,GB,28,False
a239fcf5-4df5-4fc4-8c55-016b1cf8ae53,4915416,2018-03-28 09:36:20,FR,36,True
a25eab9d-4ce1-4447-a8e2-3b5613628c19,4830013,2018-04-16 12:52:11,GB,31,True
a2795d10-63d6-4439-a0aa-2792da26433d,5150931,2018-04-18 15:03:28,BE,32,True
a2c795ec-405d-422b-b241-55c58525854f,242181,2018-02-19 14:41:43,GB,32,True
a3c94641-0bfe-4035-8d0b-60281d7b9d11,2785814,2018-04-16 16:35:11,FR,58,True
a44eecee-22a9-4d63-9f60-4ffc87c1b580,194490,2018-03-27 05:43:02,DE,45,True
a4592784-9a1e-4669-b554-3d2dff5409b9,661260,2018-03-15 17:40:29,DE,28,False
a49e8617-ec3d-4587-8026-7b9a3b7a4b14,4847176,2018-03-06 15:58:48,GB,22,True
a4c75a21-630f-4b8a-a032-958df6f7e835,5037771,2018-04-18 15:42:47,GB,44,True
a4d26a1e-2e74-4ac9-b2bc-8d1d56fc4aed,4883006,2018-03-21 12:53:42,NL,27,True
a52e2387-9421-46ae-be22-4cc18b010eba,2502861,2018-04-10 09:18:21,GB,35,True
a52fd801-fa66-4db6-ac68-e41f7ef9ccc2,1631308,2018-01-29 14:31:11,ES,31,True
a5332d08-9bcf-4dc7-9f1e-84fd1d91d4fa,771113,2018-03-31 19:54:04,GB,52,True
a5a7185b-a6ee-4bc9-8c3e-62819592761b,4870913,2018-03-14 05:17:13,CZ,32,True
a5ab6ffd-d7aa-4e48-9939-1160e0dbb996,742861,2018-01-29 12:22:43,CZ,28,True
a5b35566-e9c6-47e4-8bce-8f0bc6474b42,76736,2018-01-30 09:03:36,GB,51,False
a5dd63f4-243e-4b13-85ec-ffab2498a191,507891,2018-02-25 12:40:29,GB,36,False
a620f04f-7a06-4612-9a0e-b655862c480e,48988,2018-02-16 09:03:58,GB,71,True
a66ce473-47e7-42e9-8aa1-24247647156d,5069128,2018-04-11 21:15:17,GB,26,True
a7c1d5ca-39cf-4710-8d95-eb97ec00ae5f,2225492,2018-03-19 15:54:27,GB,53,True
a7e07e49-a5c3-49fe-be44-aeff7a6846ae,2042371,2018-03-26 13:31:36,CH,54,True
a82da50b-1908-405d-a24c-0216ddb42839,388906,2018-04-11 15:08:32,GB,47,True
a9940216-090b-43c3-ae10-5472427eb650,4984155,2018-04-18 16:50:37,IT,42,True
a9a2f058-aa5b-42cf-be70-3ce70c2629bf,742475,2018-01-27 23:13:51,EE,28,False
a9adc8fc-c228-47db-8eda-417c02e409f4,1033275,2018-03-26 21:37:52,PL,48,True
a9b34976-572a-4ff5-8720-6f3e9ae70656,1193219,2018-02-23 12:22:19,EE,40,True
aa3b3458-54e8-47dc-a021-dbdd54e23f98,711555,2018-02-11 20:58:28,BE,34,False
ab051d9e-e995-499c-88b0-b0a5f161137b,4633632,2018-03-29 09:30:24,FR,37,True
ab3e969b-0671-4315-9995-1216c069a059,4715498,2018-02-27 10:41:19,IT,31,True
ab3f3970-5740-424e-b147-9ccb4d4f2edb,5078456,2018-04-16 10:49:37,DE,22,True
ab7ac98a-20a5-4d69-afd6-733050db572e,3301201,2018-02-05 18:17:16,GB,36,False
accb829b-606a-49b0-8795-eb54a669d4ba,1587954,2018-02-28 21:04:33,GB,25,True
ad4e159f-0de7-4185-a8a5-3aa128656bb3,4345008,2018-02-08 16:33:30,EE,28,True
ad4e1cc0-f410-4d74-8323-915f15bdab67,4950484,2018-04-16 09:23:07,DE,53,True
ad611fb9-992d-415b-888a-cd40b29fb003,377391,2018-03-01 07:18:53,GB,37,True
ad685fe1-1861-4752-851a-5ff7636d29b6,17933,2018-01-09 12:51:35,GB,68,True
ad6ff216-0e69-484b-ae7f-1313f42d795a,473854,2018-03-22 10:26:15,ES,38,True
adb3c184-33e3-4a47-8493-78cc117a9c85,3678184,2018-02-07 14:28:31,SE,35,True
ae5be5f8-9bc5-4d83-abbd-a96f23b5c558,2739529,2018-03-07 20:18:13,BE,35,False
aeb285c6-d4e1-4fdb-bf3e-f84d3db4659a,1112873,2018-02-13 18:09:11,ES,29,True
aeec3fd1-2cd7-4cd1-a869-667f15f9112e,360830,2018-03-28 11:30:03,GB,58,True
aefec1ef-f57d-4667-8e26-23d580c71d70,3657935,2018-04-20 18:01:34,FR,35,True
af026a1f-0c7b-442d-b706-df5c63b842fe,23692,2018-01-11 14:34:29,GB,43,True
af1f5641-4bf9-48d9-9f65-f36ba8e0c1b6,1375006,2018-03-06 15:25:05,DE,43,True
af3de5af-3907-450e-9a76-be9ced72c8c5,2415274,2018-01-27 08:20:03,DK,30,True
af484fb1-13e3-4191-8d2d-1c87ae8ea502,4932568,2018-03-15 10:31:38,GB,38,True
af5235f2-029f-407d-9f5d-cdb577226c3d,156154,2018-03-27 20:42:10,CZ,38,True
af72d169-9c03-4319-affe-8afee6ff6c74,2247826,2018-04-06 08:42:57,FR,29,True
af82651b-d64d-4e20-9c9f-ae95f9273a02,3675524,2018-03-26 13:25:03,MT,49,True
af93e145-c8f2-454d-b472-f116e373a526,2954540,2018-02-28 14:09:00,FR,52,True
afbb4e87-0007-46da-987d-047d5b3d64d7,559862,2018-02-27 14:15:22,GB,28,True
afca4de7-eb1d-4af3-98a7-3286322670cc,4810771,2018-02-27 16:19:53,DE,58,True
b0090e11-ad53-420a-a106-0261701e41a6,1105946,2018-03-27 10:08:18,PL,33,False
b0be6610-cbb3-478c-92de-a239643dda6d,4099364,2018-03-15 17:31:42,GB,29,True
b0f51ab1-4490-412a-961c-eaa680b6555e,4845169,2018-03-09 19:04:37,CZ,44,True
b10c0cd2-d5ba-445f-97e8-d3134a730088,4111876,2018-01-29 22:51:29,GB,29,False
b10ecfc6-162b-411b-9643-44c0e11df212,1558506,2018-02-05 05:54:31,EE,31,True
b1165af9-dc1d-420b-b74e-ae058fbb353c,194899,2018-01-18 15:53:46,GB,36,True
b11af2d3-de64-4f91-a660-ed5a6a632eaa,144781,2018-02-08 11:26:58,GB,43,False
b12e033a-c974-4b2b-8736-ee70504344d9,4577629,2018-03-16 17:34:01,PL,48,True
b1326a61-107e-45e7-83e5-c730aacbd6d7,4824028,2018-03-20 12:31:09,CH,48,True
b13f2dfa-4437-4550-878b-de9e3bc7b89e,3301075,2018-04-11 19:37:25,RO,31,True
b143231a-b029-4579-b75e-53a0ed8eaaf7,3506168,2018-04-08 10:44:11,SE,36,True
b1a928dc-dddb-472e-93ea-ac7c9fe27d97,1240332,2018-01-11 14:39:06,GB,34,False
b1d84169-565f-4929-b073-4330b800cb97,4372870,2018-01-29 17:11:22,GB,36,True
b1fb0a86-51ab-460f-bfac-4236c5517fd1,3463058,2018-02-27 11:37:48,GB,27,True
b2025bc9-ce4b-4ea8-9d4b-c2e16df26ef7,38116,2018-01-11 14:16:05,GB,59,False
b2ce863c-8b6c-4ca5-a773-0a7306483415,4224868,2018-01-18 15:43:53,GB,42,True
b3016653-a9ec-4d3b-9d1e-28d456ad4648,424577,2018-01-11 13:54:48,GB,48,False
b3038ddb-3c69-4a4b-8a79-bc46e398784a,142751,2018-01-22 08:04:18,GB,54,True
b3266aa8-b3e0-4125-893f-eb38a4c1f487,402691,2018-02-28 21:16:03,HU,30,True
b32a4ae8-2a96-4c9d-986d-403282d5d276,54819,2018-04-09 16:43:21,CH,39,True
b3633b50-b807-49f8-bf5d-3ceddb6922a3,1299311,2018-02-14 14:24:10,HU,25,True
b3abaf11-1854-4770-bfda-9cd016e162fc,1006097,2018-03-26 15:46:23,ES,45,True
b3bd4720-c2a8-4eb2-92cc-515979ffd5be,4200893,2018-02-08 15:55:01,GB,33,True
b4768fda-adf4-40cd-b125-6b4d7e2c09ed,1795089,2018-01-29 14:18:25,GB,33,True
b4ea0535-bfbd-4032-aa4f-cc5e570b1c86,1350640,2018-04-05 09:40:50,CH,32,True
b4f9bdce-3927-4842-861e-981342d516e4,413165,2018-03-02 17:13:23,GB,34,False
b568e3ca-642f-4806-a8b4-1b553fe836cb,4790610,2018-04-25 20:27:25,GB,34,True
b5790b42-f368-4dcd-a60e-c0a019aed821,2438519,2018-03-15 23:41:33,GB,52,True
b5831f35-63ea-46c4-952e-895c814f0684,2698115,2018-03-26 13:32:30,GB,23,True
b5c32b5e-2a6b-48f9-8898-2dede29a8040,5145492,2018-04-19 13:14:23,MT,43,True
b5ceefd4-42be-4e2a-94c6-c3f18aa6a580,5011512,2018-03-26 16:43:16,GB,52,True
b5d377d2-831e-4c5f-8d05-279bce1f5612,4169160,2018-02-20 22:30:20,GB,25,True
b634ae20-a2ce-4a27-9a66-73729e7d8f50,3957633,2018-02-02 08:24:02,GB,28,False
b677d5c7-f663-41f3-94bb-10a3dc6c1546,349708,2018-02-07 12:46:52,MT,73,False
b6a5d8fe-d6fc-4e4b-96bd-6c6407913398,4475527,2018-02-06 16:12:03,GB,26,False
b6f82a60-8c21-4bb6-aee2-5f523a9eb7bb,3111755,2018-04-13 14:47:42,GB,42,True
b72170ed-5b74-4c95-b72a-ad27465ff913,5163896,2018-04-18 15:50:04,GB,36,True
b77da924-8fa3-4ae4-9e78-eb770cd4793c,347842,2018-02-25 10:42:29,IT,47,True
b7929953-b704-49d8-999d-b729282ec987,740103,2018-03-13 15:52:35,GB,34,True
b7ec37d0-e6d0-4ed5-a8e2-d4d5972c80db,4625074,2018-01-29 21:42:06,GB,46,True
b86d5256-ecb5-4a12-8067-af6a0df6796a,3223048,2018-03-06 15:08:21,IE,27,True
b881d623-4904-43c8-bd66-ee1cb0a559d3,607689,2018-04-15 17:40:21,DE,29,True
b8a50f4c-1a13-414c-aae9-e878439a0bc9,3243773,2018-02-08 06:43:47,FR,36,True
b8d015ba-a3e2-4adc-9176-abc2aafe3bb1,1818424,2018-04-09 13:49:03,HU,35,True
b9bee682-7f33-4878-89a8-a35a21b7c61a,2930716,2018-02-23 10:00:50,RO,42,True
b9dd3fc3-6a91-42cf-9acc-a9664e652f53,182417,2018-02-22 13:33:28,GB,70,True
ba03c299-a847-46c9-9733-f4f84f700835,2955123,2018-02-28 20:09:06,GB,27,True
